sentence1,sentence2,score
月光照在我的闺房前久不离去。,城高度月迟,0.0
月光照在我的闺房前久不离去。,月入霜闺悲,0.0
月光照在我的闺房前久不离去。,月度霜闺迟,1.0
月光照在我的闺房前久不离去。,霜清玉漏迟,0.0
唯恐会有蛟龙潜出水面来听。,恐有蛟龙潜出听,1.0
唯恐会有蛟龙潜出水面来听。,水底蛟龙潜出听,0.0
唯恐会有蛟龙潜出水面来听。,夜长恐有蛟龙听,0.0
唯恐会有蛟龙潜出水面来听。,疑有蛟龙起窟吟,0.0
记得在瓜州渡痛击金兵， 雪夜里飞奔着楼船战舰。,楼船夜下瓜洲渡,0.0
记得在瓜州渡痛击金兵， 雪夜里飞奔着楼船战舰。,瓜洲夜月起兰桡,0.0
记得在瓜州渡痛击金兵， 雪夜里飞奔着楼船战舰。,楼船飞渡晓风寒,0.0
记得在瓜州渡痛击金兵， 雪夜里飞奔着楼船战舰。,楼船夜雪瓜洲渡,1.0
独来独往，碰不到其他的人。,来往不逢人,1.0
独来独往，碰不到其他的人。,来往笑人忙,0.0
独来独往，碰不到其他的人。,往来人未逢,0.0
独来独往，碰不到其他的人。,来往不相识,0.0
我待追问几句，他们已如流星，无影无踪。,我欲往从之，江永思难任。,0.0
我待追问几句，他们已如流星，无影无踪。,飘然一桴意，持此欲安之。,0.0
我待追问几句，他们已如流星，无影无踪。,我欲乘黄鹤，飘然物外游。,0.0
我待追问几句，他们已如流星，无影无踪。,我欲一问之，飘然若流星。,1.0
到井台放下辘轳闲逸中浸凉美酒。,井放辘轳闲侵酒,0.0
到井台放下辘轳闲逸中浸凉美酒。,井放辘轳闲浸酒,1.0
到井台放下辘轳闲逸中浸凉美酒。,井上辘轳移得去,0.0
到井台放下辘轳闲逸中浸凉美酒。,桐井正翻辘轳影,0.0
海内连年战乱，几个兄弟音讯阻隔。,海内风尘诸弟隔,1.0
海内连年战乱，几个兄弟音讯阻隔。,万里风尘诸弟散,0.0
海内连年战乱，几个兄弟音讯阻隔。,风尘诸弟隔天涯,0.0
海内连年战乱，几个兄弟音讯阻隔。,即今海内风尘暗,0.0
连年来只听军队中战鼓的敲击。,年来罢鼓鼙,0.0
连年来只听军队中战鼓的敲击。,连年闻鼓鼙,1.0
连年来只听军队中战鼓的敲击。,他年厌鼓鼙,0.0
连年来只听军队中战鼓的敲击。,连营绝鼓鼙,0.0
高雅情趣借诗文表达。,逸气馀篇翰,0.0
高雅情趣借诗文表达。,逸兴凌霜气,0.0
高雅情趣借诗文表达。,逸气彩毫生,0.0
高雅情趣借诗文表达。,逸气假毫翰,1.0
石潭水清，清洗心里耳中的尘世污垢。,洗耳秋潭冷,0.0
石潭水清，清洗心里耳中的尘世污垢。,洗耳在潭下,0.0
石潭水清，清洗心里耳中的尘世污垢。,石潭洗心耳,1.0
石潭水清，清洗心里耳中的尘世污垢。,崖瀑洗尘心,0.0
渤海上船只鼓帆前进。,片帆辽海去,0.0
渤海上船只鼓帆前进。,云帆转辽海,1.0
渤海上船只鼓帆前进。,战云辽海黑,0.0
渤海上船只鼓帆前进。,云帆瘴海遥,0.0
山城的雨后，百花凋零。,过江风雨闲花尽,0.0
山城的雨后，百花凋零。,山城过雨百花尽,1.0
山城的雨后，百花凋零。,山城过雨一番看,0.0
山城的雨后，百花凋零。,千山过雨花争落,0.0
想读出声来又是那么难上口。,偶读君诗如在眼,0.0
想读出声来又是那么难上口。,三旬不出口如钳,0.0
想读出声来又是那么难上口。,残缺欲读嗟难通,0.0
想读出声来又是那么难上口。,欲读嗟如钳在口,1.0
衔泥在椽条间垒窝。,衔泥两椽间,1.0
衔泥在椽条间垒窝。,衔泥巢檐端,0.0
衔泥在椽条间垒窝。,衔将三两片,0.0
衔泥在椽条间垒窝。,衔泥双燕儿,0.0
身佩雕羽制成的金仆姑好箭。,鹫翎金仆姑,1.0
身佩雕羽制成的金仆姑好箭。,暂疏金仆姑,0.0
身佩雕羽制成的金仆姑好箭。,金髇隐仆姑,0.0
身佩雕羽制成的金仆姑好箭。,中官金仆姑,0.0
稀疏的细雨越过中条岭。,林间疏雨过,0.0
稀疏的细雨越过中条岭。,疏雨过中条,1.0
稀疏的细雨越过中条岭。,疏雨过长林,0.0
稀疏的细雨越过中条岭。,疏雨过森阴,0.0
草木呈献出干奇百怪。,草木抱奇秀,0.0
草木呈献出干奇百怪。,百种聚奇怪,0.0
草木呈献出干奇百怪。,草木献奇怪,1.0
草木呈献出干奇百怪。,草圣更奇特,0.0
日上三竿依然安稳酣眠。,日晏犹便睡,0.0
日上三竿依然安稳酣眠。,日晏犹得眠,1.0
日上三竿依然安稳酣眠。,日午尚高眠,0.0
日上三竿依然安稳酣眠。,日晏得高眠,0.0
韩愈很奇怪高闲浮屠氏的草书。,怪诞出浮屠,0.0
韩愈很奇怪高闲浮屠氏的草书。,颇怪浮屠人,1.0
韩愈很奇怪高闲浮屠氏的草书。,颇不类浮屠,0.0
韩愈很奇怪高闲浮屠氏的草书。,颇怪山中物,0.0
全天下各地区千万座城池。,代郡城中十万家,0.0
全天下各地区千万座城池。,天下郡国向万城,1.0
全天下各地区千万座城池。,天兵十万下东国,0.0
全天下各地区千万座城池。,天津城下万艘屯,0.0
燕国破国如同六月飞霜。,泽国寒飞五月霜,0.0
燕国破国如同六月飞霜。,燕国飞霜将破夏,1.0
燕国破国如同六月飞霜。,燕狱霜飞六月时,0.0
燕国破国如同六月飞霜。,乘春海国带霜飞,0.0
如果砍去了月中的桂树，月亮的光辉会更加清澈皎洁吧。,斫却蟾中桂,0.0
如果砍去了月中的桂树，月亮的光辉会更加清澈皎洁吧。,月中初折桂,0.0
如果砍去了月中的桂树，月亮的光辉会更加清澈皎洁吧。,不折月中桂,0.0
如果砍去了月中的桂树，月亮的光辉会更加清澈皎洁吧。,斫却月中桂,1.0
安边良策应当贡献。,失策问长须,0.0
安边良策应当贡献。,长策竟不用,0.0
安边良策应当贡献。,长策须当用,1.0
安边良策应当贡献。,上策何当用,0.0
身在他乡恰逢乞巧。,七夕又他乡,0.0
身在他乡恰逢乞巧。,他乡逢七夕,1.0
身在他乡恰逢乞巧。,佳期逢七夕,0.0
身在他乡恰逢乞巧。,他乡七夕秋,0.0
百姓不事农桑。,不为种桑麻,0.0
百姓不事农桑。,万姓务耕桑,0.0
百姓不事农桑。,种麦不种芝,0.0
百姓不事农桑。,百姓不种桑,1.0
在沙漠上风一吹，看那沙尘满天飞旋，在这茫茫的沙碛上怕是永远看不到草木生长了吧。,风来众绿一时动，不为愁人住少时。,0.0
在沙漠上风一吹，看那沙尘满天飞旋，在这茫茫的沙碛上怕是永远看不到草木生长了吧。,乍见轻黄上柳丝，春来几度棹移时。,0.0
在沙漠上风一吹，看那沙尘满天飞旋，在这茫茫的沙碛上怕是永远看不到草木生长了吧。,经年不复到庭除，又见秋风柳欲疏。,0.0
在沙漠上风一吹，看那沙尘满天飞旋，在这茫茫的沙碛上怕是永远看不到草木生长了吧。,眼见风来沙旋移，经年不省草生时。,1.0
多想像飞鸟一般自由滑翔于秦中的天空。,一片关山接塞天,0.0
多想像飞鸟一般自由滑翔于秦中的天空。,关塞极天惟鸟道,1.0
多想像飞鸟一般自由滑翔于秦中的天空。,关塞极天三晋国,0.0
多想像飞鸟一般自由滑翔于秦中的天空。,关塞极天唯鸟道,0.0
双目明亮炯炯有神。,火电掣双眉,0.0
双目明亮炯炯有神。,双瞳光射日,0.0
双目明亮炯炯有神。,流电双瞳炯,0.0
双目明亮炯炯有神。,紫电明双瞳,1.0
太阳余晖在远山中间慢慢消失。,流光灭远山,1.0
太阳余晖在远山中间慢慢消失。,岚光远近山,0.0
太阳余晖在远山中间慢慢消失。,秋光秀远山,0.0
太阳余晖在远山中间慢慢消失。,光照远山晴,0.0
宫中传出更鼓响。,宫中闻报漏,0.0
宫中传出更鼓响。,宫漏雪中沉,0.0
宫中传出更鼓响。,夜漏销宫烛,0.0
宫中传出更鼓响。,夜漏宫中发,1.0
日光下溪畔的山花是何年盛开。,桃花笑客乘时发,0.0
日光下溪畔的山花是何年盛开。,不愁花笑发须白,0.0
日光下溪畔的山花是何年盛开。,藕居花发何年盛,0.0
日光下溪畔的山花是何年盛开。,溪花笑日何年发,1.0
我离开家已经几个夜晚了。,离家复水宿,0.0
我离开家已经几个夜晚了。,离家凡几宵,0.0
我离开家已经几个夜晚了。,离家今几载,0.0
我离开家已经几个夜晚了。,离家今几宿,1.0
策马赶到兰台，像随风飘转的蓬蒿。,走马兰台类断蓬,0.0
策马赶到兰台，像随风飘转的蓬蒿。,走马兰台类转蓬,1.0
策马赶到兰台，像随风飘转的蓬蒿。,西风骑马转蓬前,0.0
策马赶到兰台，像随风飘转的蓬蒿。,匹马飘然似转蓬,0.0
喧闹声惊起林间宿鸟，掠过林子穿飞而去，而花香则隔着春水远远地送将过来。,岩花迎露落，林鸟御风来。,0.0
喧闹声惊起林间宿鸟，掠过林子穿飞而去，而花香则隔着春水远远地送将过来。,鸟来迎户入，花发隔溪看。,0.0
喧闹声惊起林间宿鸟，掠过林子穿飞而去，而花香则隔着春水远远地送将过来。,横空一鸟度，照水百花然。,0.0
喧闹声惊起林间宿鸟，掠过林子穿飞而去，而花香则隔着春水远远地送将过来。,惊鸟排林度，风花隔水来。,1.0
终日寻春却见不到春的踪迹。,尽日寻春不见春,1.0
终日寻春却见不到春的踪迹。,终日寻春不见春,0.0
终日寻春却见不到春的踪迹。,尽日寻春不到家,0.0
终日寻春却见不到春的踪迹。,携手寻春春尽日,0.0
复国的愿望多么急切难禁。,相望情何极,0.0
复国的愿望多么急切难禁。,别我情何极,0.0
复国的愿望多么急切难禁。,江汉情何极,0.0
复国的愿望多么急切难禁。,复楚情何极,1.0
乐人就像独行于暴风之中。,一任东风自往还,0.0
乐人就像独行于暴风之中。,风驭云𫐌自往回,0.0
乐人就像独行于暴风之中。,万古风帆自来往,0.0
乐人就像独行于暴风之中。,长飙风中自来往,1.0
面上的残妆和著眼泪打湿了我的红绡衣。,泪妆残晕湿红腮,0.0
面上的残妆和著眼泪打湿了我的红绡衣。,残妆和泪污红绡,1.0
面上的残妆和著眼泪打湿了我的红绡衣。,残妆垂泪湿红腮,0.0
面上的残妆和著眼泪打湿了我的红绡衣。,一面残妆空泪痕,0.0
天地空旷而茫茫，思乡之情，切切难忘。,试陟江楼望，悠悠去国情。,0.0
天地空旷而茫茫，思乡之情，切切难忘。,不知游子意，正切故乡情。,0.0
天地空旷而茫茫，思乡之情，切切难忘。,悠悠天宇旷，切切故乡情。,1.0
天地空旷而茫茫，思乡之情，切切难忘。,凉风起天末，万里故乡情。,0.0
抬头听山间萧萧的竹韵。,仰聆萧萧吟,1.0
抬头听山间萧萧的竹韵。,时有萧萧声,0.0
抬头听山间萧萧的竹韵。,吟鬓任萧萧,0.0
抬头听山间萧萧的竹韵。,萧萧寄远吟,0.0
正在恼恨眼前的青山遮断了我的视线，重重暮云，又把青山密遮。,已恨碧山相阻隔，不期风雨更凄凄。,0.0
正在恼恨眼前的青山遮断了我的视线，重重暮云，又把青山密遮。,故乡可望应添泪，莫恨云山万叠遮。,0.0
正在恼恨眼前的青山遮断了我的视线，重重暮云，又把青山密遮。,未必云山便相隔，秋风还带夕阳归。,0.0
正在恼恨眼前的青山遮断了我的视线，重重暮云，又把青山密遮。,已恨碧山相阻隔，碧山还被暮云遮。,1.0
不久又闻说金人的兵马，已集结在瓜州渡口。,遥闻胡马时南牧,0.0
不久又闻说金人的兵马，已集结在瓜州渡口。,旋闻胡马集瓜州,1.0
不久又闻说金人的兵马，已集结在瓜州渡口。,又闻胡马陷榆关,0.0
不久又闻说金人的兵马，已集结在瓜州渡口。,胡马已闻腾玉塞,0.0
汉兵转战万里，大获全胜，回渡黄河。,转战背长河,0.0
汉兵转战万里，大获全胜，回渡黄河。,运转黄河旧,0.0
汉兵转战万里，大获全胜，回渡黄河。,大雪渡黄河,0.0
汉兵转战万里，大获全胜，回渡黄河。,转战渡黄河,1.0
以便能把战死沙场的将士们的尸骨运回故土安葬，不能让士兵们为他乡埋葬自己的战友而伤感痛哭。,不教兵甲守龙沙,0.0
以便能把战死沙场的将士们的尸骨运回故土安葬，不能让士兵们为他乡埋葬自己的战友而伤感痛哭。,莫向荒山哭老娘,0.0
以便能把战死沙场的将士们的尸骨运回故土安葬，不能让士兵们为他乡埋葬自己的战友而伤感痛哭。,莫教兵士哭龙荒,1.0
以便能把战死沙场的将士们的尸骨运回故土安葬，不能让士兵们为他乡埋葬自己的战友而伤感痛哭。,兵罢龙荒馀杀气,0.0
虽然老妇我年老力衰。,老去力何衰,0.0
虽然老妇我年老力衰。,扶颠力未衰,0.0
虽然老妇我年老力衰。,筋力吾衰矣,0.0
虽然老妇我年老力衰。,老妪力虽衰,1.0
绿带缠绕在如月的弓弦上。,月抱绿沉弓,0.0
绿带缠绕在如月的弓弦上。,绿沉明月弦,1.0
绿带缠绕在如月的弓弦上。,明月照弦歌,0.0
绿带缠绕在如月的弓弦上。,绿沈明月弦,0.0
春风吹拂着花花草草。,春风动百草,1.0
春风吹拂着花花草草。,春风百卉摇,0.0
春风吹拂着花花草草。,春风百草香,0.0
春风吹拂着花花草草。,春风香百草,0.0
渔翁喝醉了酒睡着，也没有人唤醒他。,无人唤醒赋归翁,0.0
渔翁喝醉了酒睡着，也没有人唤醒他。,佳人谁唤醉翁归,0.0
渔翁喝醉了酒睡着，也没有人唤醒他。,老农醉卧无人唤,0.0
渔翁喝醉了酒睡着，也没有人唤醒他。,渔翁醉著无人唤,1.0
江豚在大江中推波逐浪，夜深深又刮起一阵冷风。,江豚吹浪风初起,0.0
江豚在大江中推波逐浪，夜深深又刮起一阵冷风。,风急江豚吹中浪,0.0
江豚在大江中推波逐浪，夜深深又刮起一阵冷风。,江豚吹浪夜还风,1.0
江豚在大江中推波逐浪，夜深深又刮起一阵冷风。,吹浪空江夜有豚,0.0
可事过境迁，只留下遗憾和叹息。,鸟宿池边树,0.0
可事过境迁，只留下遗憾和叹息。,水绕湖边树,0.0
可事过境迁，只留下遗憾和叹息。,绿绕村边树,0.0
可事过境迁，只留下遗憾和叹息。,故绕池边树,1.0
幽怨的秋思吹上青苍的枫树林。,及闽秋色暗青枫,0.0
幽怨的秋思吹上青苍的枫树林。,定知秋色上青林,0.0
幽怨的秋思吹上青苍的枫树林。,江上青枫白露寒,0.0
幽怨的秋思吹上青苍的枫树林。,幽愁秋气上青枫,1.0
你也许还须救赵良策。,应须戒驱弩,0.0
你也许还须救赵良策。,救急终无策,0.0
你也许还须救赵良策。,窃符能救赵,0.0
你也许还须救赵良策。,应须救赵策,1.0
轻拂凝霜犹如玩弄瑶琴。,仙子弄瑶琴,0.0
轻拂凝霜犹如玩弄瑶琴。,拂石理瑶琴,0.0
轻拂凝霜犹如玩弄瑶琴。,拂石弄金徽,0.0
轻拂凝霜犹如玩弄瑶琴。,拂霜弄瑶轸,1.0
湿润的彩花沾满露珠。,溽彩寒露浓,1.0
湿润的彩花沾满露珠。,菊华寒露浓,0.0
湿润的彩花沾满露珠。,花寒露气多,0.0
湿润的彩花沾满露珠。,露寒霜又浓,0.0
总是想攀附着身子往高处爬。,野旷快登临,0.0
总是想攀附着身子往高处爬。,登山千寻梯,0.0
总是想攀附着身子往高处爬。,牵缠旷登寻,1.0
总是想攀附着身子往高处爬。,牵兴每须登,0.0
想托个良媒说亲更感到悲伤。,拟托良媒益自伤,1.0
想托个良媒说亲更感到悲伤。,致远自伤无巨翮,0.0
想托个良媒说亲更感到悲伤。,自是良媒重倾国,0.0
想托个良媒说亲更感到悲伤。,肯因知己托良媒,0.0
只见洪水消退，村旁的小路重现。,浅深村落时分径,0.0
